Order,Player ID,Player Name,Country,Total earnings(year),Total Earnings(game),Percentage of Game,Total(Overall),Percentage of Total
1.,Ruler,"Park, Jae Hyuk",Republic of Korea,"$150,183.33","$815,773.29",18.41%,"$815,773.29",18.41%
2.,Knight,"Zhuo, Ding",China,"$150,183.33","$472,863.26",31.76%,"$472,863.26",31.76%
3.,369,"Bai, Jiahao",China,"$150,183.33","$467,254.80",32.14%,"$467,254.80",32.14%
4.,Kanavi,"Seo, Jin Hyeok",Republic of Korea,"$150,183.33","$380,113.36",39.51%,"$380,113.36",39.51%
5.,Missing,"Lou, Yunfeng",China,"$150,183.33","$287,110.97",52.31%,"$287,110.97",52.31%
6.,Faker,"Lee, Sang Hyeok",Republic of Korea,"$122,581.33","$1,582,369.76",7.75%,"$1,582,369.76",7.75%
7.,Keria,"Ryu, Min Seok",Republic of Korea,"$122,581.33","$356,427.88",34.39%,"$356,427.88",34.39%
8.,Oner,"Moon, Hyeon Joon",Republic of Korea,"$122,581.33","$314,444.19",38.98%,"$314,444.19",38.98%
9.,Gumayusi,"Lee, Min Hyeong",Republic of Korea,"$122,581.33","$312,006.60",39.29%,"$312,006.60",39.29%
10.,Zeus,"Choi, Woo Je",Republic of Korea,"$122,581.33","$261,547.09",46.87%,"$261,547.09",46.87%
11.,Peyz,"Kim, Su Hwan",Republic of Korea,"$88,948.00","$120,905.85",73.57%,"$120,905.85",73.57%
12.,Chovy,"Jeong, Ji Hoon",Republic of Korea,"$88,891.00","$332,759.12",26.71%,"$332,759.12",26.71%
13.,Yagao,"Zeng, Qi",China,"$86,123.00","$380,467.01",22.64%,"$380,467.01",22.64%
14.,bin,"Chen, Zebin",China,"$86,123.00","$360,218.05",23.91%,"$360,218.05",23.91%
15.,ON,"Luo, Wenjun",China,"$86,123.00","$194,318.96",44.32%,"$194,318.96",44.32%
16.,Elk,"Zhao, Jiahao",China,"$86,123.00","$192,138.00",44.82%,"$192,138.00",44.82%
17.,XUN,"Peng, Lixun",China,"$86,123.00","$186,932.60",46.07%,"$186,932.60",46.07%
18.,Peanut,"Han, Wang Ho",Republic of Korea,"$85,161.00","$662,526.93",12.85%,"$662,526.93",12.85%
19.,Doran,"Choi, Hyeon Joon",Republic of Korea,"$85,161.00","$226,014.00",37.68%,"$226,014.00",37.68%
20.,Delight,"Yoo, Hwan Joong",Republic of Korea,"$85,161.00","$92,864.74",91.70%,"$92,864.74",91.70%
21.,Xiaohu,"Li, Yuanhao",China,"$78,135.20","$791,017.07",9.88%,"$791,017.07",9.88%
22.,TheShy,"Kang, Seung Lok",Republic of Korea,"$78,135.20","$636,746.93",12.27%,"$636,746.93",12.27%
23.,Crisp,"Liu, Qingsong",China,"$78,135.20","$402,411.26",19.42%,"$402,411.26",19.42%
24.,Light,"Wang, Guangyu",China,"$78,135.20","$120,201.42",65.00%,"$120,201.42",65.00%
25.,Weiwei,"Wei, BoHan",China,"$72,311.20","$77,147.43",93.73%,"$77,147.43",93.73%
26.,Scout,"Lee, Ye Chan",Republic of Korea,"$53,655.00","$485,962.97",11.04%,"$485,962.97",11.04%
27.,Tarzan,"Lee, Seung Yong",Republic of Korea,"$53,655.00","$151,730.34",35.36%,"$151,730.34",35.36%
28.,Hang,"Fu, MingHang",China,"$53,655.00","$72,790.70",73.71%,"$72,790.70",73.71%
29.,Zika,"Tang, HuaYu",China,"$53,655.00","$54,761.36",97.98%,"$54,761.36",97.98%
30.,Caps,Rasmus Borregaard Winther,Denmark,"$50,944.74","$641,193.33",7.95%,"$641,193.33",7.95%
31.,Mikyx,Mihael Mehle,Slovenia,"$50,944.74","$363,374.21",14.02%,"$363,374.21",14.02%
32.,Hans sama,Steven Liv,France,"$50,944.74","$218,819.03",23.28%,"$218,819.03",23.28%
33.,BrokenBlade,Sergen Celik,Germany,"$50,944.74","$158,920.52",32.06%,"$158,920.52",32.06%
34.,Yike,Martin Sundelin,Sweden,"$50,944.74","$80,749.83",63.09%,"$80,749.83",63.09%
35.,EMENES,"Jang, Min Soo",Republic of Korea,"$47,904.17","$49,149.94",97.47%,"$49,149.94",97.47%
36.,Gala,"Chen, Wei",China,"$47,831.00","$274,437.23",17.43%,"$274,437.23",17.43%
37.,Lzq,"Lan, Ziqi",China,"$46,728.33","$46,728.33",100.00%,"$46,728.33",100.00%
38.,FBI,Victor Huang,Australia,"$44,025.00","$114,394.90",38.49%,"$114,394.90",38.49%
39.,Zven,Jesper Svenningsen,Denmark,"$42,904.17","$379,307.39",11.31%,"$379,307.39",11.31%
40.,Blaber,Robert Huang,United States of America,"$42,904.17","$249,301.39",17.21%,"$249,301.39",17.21%
41.,Fudge,Ibrahim Allami,Australia,"$42,904.17","$132,285.71",32.43%,"$132,285.71",32.43%
42.,Berserker,"Kim, Min Cheol",Republic of Korea,"$42,904.17","$89,264.95",48.06%,"$89,264.95",48.06%
43.,IgNar,"Lee, Dong Guen",Republic of Korea,"$40,025.00","$140,995.27",28.39%,"$140,995.27",28.39%
44.,Contractz,Juan Arturo Garcia,United States of America,"$40,025.00","$99,850.80",40.08%,"$99,850.80",40.08%
45.,Dhokla,Niship Doshi,United States of America,"$40,025.00","$61,088.81",65.52%,"$61,088.81",65.52%
46.,Palafox,Christian Palafox,United States of America,"$40,025.00","$45,425.00",88.11%,"$45,425.00",88.11%
47.,Hylissang,Zdravets Galabov,Bulgaria,"$34,781.72","$408,311.14",8.52%,"$408,311.14",8.52%
48.,Carzzy,Matyáš Orság,Czech Republic,"$34,781.72","$149,612.88",23.25%,"$149,612.88",23.25%
49.,Nisqy,Yasin Dinçer,Belgium,"$34,781.72","$140,260.46",24.80%,"$140,260.46",24.80%
50.,Elyoya,Javier Prades,Spain,"$34,781.72","$118,718.55",29.30%,"$118,718.55",29.30%
51.,Chasy,"Kim, Dong Hyeon",Republic of Korea,"$34,781.72","$46,769.75",74.37%,"$46,769.75",74.37%
52.,Bdd,"Gwak, Bo Seong",Republic of Korea,"$31,329.00","$262,009.74",11.96%,"$262,009.74",11.96%
