Order,Player ID,Player Name,Country,Total earnings(year),Total Earnings(game),Percentage of Game,Total(Overall),Percentage of Total
1.,Shaiiko,Stephane Lebleu,France,"$249,011.66","$591,099.76",42.13%,"$592,956.05",41.99%
2.,Geometrics,Emilio Leynez,Mexico,"$226,200.00","$475,400.00",47.58%,"$475,400.00",47.58%
3.,Beaulo,Jason Doty,United States of America,"$223,800.00","$408,185.00",54.83%,"$408,185.00",54.83%
4.,Merc,Bryan Wrzek,United States of America,"$223,800.00","$389,616.67",57.44%,"$389,616.67",57.44%
5.,Achieved,Matthew Solomon,United States of America,"$223,800.00","$387,000.00",57.83%,"$387,000.00",57.83%
6.,Chala,Brady Davenport,United States of America,"$200,800.00","$311,100.00",64.55%,"$311,100.00",64.55%
7.,Elemzje,Bryan Tebessi,France,"$149,011.66","$517,196.08",28.81%,"$517,196.08",28.81%
8.,Renshiro,Olivier Vandroux,France,"$149,011.66","$510,989.39",29.16%,"$510,989.39",29.16%
9.,BriD,Loïc Chongthep,France,"$149,011.66","$464,540.23",32.08%,"$464,540.23",32.08%
10.,Caneo,Yannic Martin,Switzerland,"$106,441.01","$108,406.13",98.19%,"$108,406.13",98.19%
11.,nesk,André Oliveira,Brazil,"$96,096.50","$389,775.60",24.65%,"$389,775.60",24.65%
12.,Paluh,Luccas Molina,Brazil,"$96,096.50","$362,877.54",26.48%,"$362,877.54",26.48%
13.,resetz,Pablo Oliveira,Brazil,"$96,096.50","$157,817.62",60.89%,"$157,817.62",60.89%
14.,AsK,Gabriel Santos,Brazil,"$96,096.50","$121,084.57",79.36%,"$121,084.57",79.36%
15.,RaFaLe,Adrien Rutik,France,"$93,718.85","$259,236.72",36.15%,"$259,236.72",36.15%
16.,Dan,Danila Dontsov,Russian Federation,"$90,395.30","$319,774.42",28.27%,"$319,774.42",28.27%
17.,Always,Dmitry MItrahovich,Russian Federation,"$90,395.30","$234,734.02",38.51%,"$234,734.02",38.51%
18.,ShepparD,Artur Ipatov,Russian Federation,"$90,000.00","$390,541.57",23.04%,"$390,541.57",23.04%
19.,JoyStiCK,Danil Gabov,Russian Federation,"$90,000.00","$389,970.14",23.08%,"$390,370.14",23.06%
20.,Scyther,Dmitry Semenov,Russian Federation,"$90,000.00","$311,696.70",28.87%,"$311,696.70",28.87%
21.,Okillz,AbdulMohsen Saloum,Saudi Arabia,"$72,892.57","$208,484.94",34.96%,"$208,484.94",34.96%
22.,psk1,Paulo Augusto,Brazil,"$71,429.54","$283,840.45",25.17%,"$283,840.45",25.17%
23.,Cyber,Jaime Ramos,Brazil,"$70,700.00","$345,122.31",20.49%,"$345,122.31",20.49%
24.,soulz1,Lucas Schinke,Brazil,"$70,700.00","$300,911.38",23.50%,"$300,911.38",23.50%
25.,cameram4n,Gabriel Hespanhol,Brazil,"$70,700.00","$259,625.28",27.23%,"$259,625.28",27.23%
